Small Unit Installation Postcode,Previous Years (2001-2017) - Installations Quantity,Previous Years (2001-2017) - SGU Rated Output In kW,Jan 2018 - Installations Quantity,Jan 2018 - SGU Rated Output In kW,Feb 2018 - Installations Quantity,Feb 2018 - SGU Rated Output In kW,Mar 2018 - Installations Quantity,Mar 2018 - SGU Rated Output In kW,Apr 2018 - Installations Quantity,Apr 2018 - SGU Rated Output In kW,May 2018 - Installations Quantity,May 2018 - SGU Rated Output In kW,Jun 2018 - Installations Quantity,Jun 2018 - SGU Rated Output In kW,Jul 2018 - Installations Quantity,Jul 2018 - SGU Rated Output In kW,Aug 2018 - Installations Quantity,Aug 2018 - SGU Rated Output In kW,Sep 2018 - Installations Quantity,Sep 2018 - SGU Rated Output In kW,Oct 2018 - Installations Quantity,Oct 2018 - SGU Rated Output In kW,Nov 2018 - Installations Quantity,Nov 2018 - SGU Rated Output In kW,Dec 2018 - Installations Quantity,Dec 2018 - SGU Rated Output In kW,Jan 2019 - Installations Quantity,Jan 2019 - SGU Rated Output In kW,Feb 2019 - Installations Quantity,Feb 2019 - SGU Rated Output In kW,Mar 2019 - Installations Quantity,Mar 2019 - SGU Rated Output In kW,Apr 2019 - Installations Quantity,Apr 2019 - SGU Rated Output In kW,May 2019 - Installations Quantity,May 2019 - SGU Rated Output In kW,Jun 2019 - Installations Quantity,Jun 2019 - SGU Rated Output In kW,Jul 2019 - Installations Quantity,Jul 2019 - SGU Rated Output In kW,Aug 2019 - Installations Quantity,Aug 2019 - SGU Rated Output In kW,Sep 2019 - Installations Quantity,Sep 2019 - SGU Rated Output In kW,Oct 2019 - Installations Quantity,Oct 2019 - SGU Rated Output In kW,Nov 2019 - Installations Quantity,Nov 2019 - SGU Rated Output In kW,Dec 2019 - Installations Quantity,Dec 2019 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
4017,4693,14830.521,23,131.315,24,129.275,27,204.045,24,141.445,17,97.165,23,145.65,16,192.225,24,162.145,26,148.178,20,139.249,46,296.9,31,248.15,32,195.07,34,231.21,38,272.676,33,197.653,33,244.59,29,237.73,38,246.71,39,289.18,42,262.11,44,482.525,45,282.205,37,334.54,5438,20142.462
4018,1417,4173.719,18,70.99,17,59.26,12,68.915,7,45.165,33,114.26,14,92.98,7,42.025,13,68.183,10,44.51,7,42.91,12,75.416,12,82.29,11,71.41,30,93.84,16,82.91,27,118.21,17,78.278,25,127.505,21,104.1,32,142.345,41,171.155,35,131.825,20,103.75,15,102.915,1869,6308.866
4019,2046,7044.226,11,54.75,22,129.71,17,131.21,16,89.07,14,104.655,18,143.125,16,86.665,16,123.445,13,77.375,10,55.45,13,87.795,21,188.725,17,108.885,11,89.98,16,146.805,17,133.56,23,183.66,16,124.055,22,159.325,18,178.615,17,136.245,17,241.44,15,100.75,25,226.72,2447,10146.241
4020,2486,8446.99,13,98.21,18,104.62,17,96.73,21,177.315,21,121.595,13,85.045,21,124.475,30,227.869,25,174.505,23,161.35,17,106.77,36,242.093,24,163.135,32,230.83,25,178.358,23,154.355,27,188.615,19,169.99,25,170.5,29,229.115,29,195.26,24,168.895,34,271.69,31,307.36,3063,12595.67
4021,1265,3905.346,8,73.18,7,39.305,5,29.675,7,49.968,8,76.415,9,63.97,9,68.095,9,52.8,8,47.305,9,56.78,7,48.995,1,6.51,9,86.01,6,35.515,13,84.7,10,67.725,9,148.77,4,20.82,8,48.6,10,52.81,9,54.25,8,54.135,8,51.81,10,65.73,1456,5289.219
4022,1123,3195.542,1,6.4,3,18.32,8,46.565,6,36.46,4,24.715,3,19.5,7,36.84,2,11.88,2,13.08,0,0,7,37.405,6,38.775,3,22.5,6,39.405,10,69.08,5,31.7,11,63.355,17,48.51,20,62.26,8,49.185,9,44.085,10,176.73,5,31.115,9,53.77,1285,4177.177
4025,175,408.2,1,3.24,1,1.62,0,0,2,32.72,1,2.5,0,0,1,4.95,0,0,1,5.28,0,0,0,0,1,6.6,0,0,0,0,0,0,0,0,0,0,2,9.92,1,9.3,0,0,3,14.66,0,0,1,1.8,0,0,190,500.79
4030,953,3648.093,9,88.955,5,33.45,8,52.955,11,69.92,12,61.325,11,74.015,3,18.03,5,33.695,5,30.73,5,32.485,8,78.765,11,168.55,13,101.02,10,82.51,13,100.92,9,89.61,15,106.283,11,98.465,9,69.93,6,41.895,7,55.82,14,105.68,8,69.27,17,133.195,1178,5445.566
4031,935,3598.073,7,40.105,4,26.35,10,79.965,12,47.665,4,33.16,7,45.675,11,67.9,5,47.195,6,40.19,9,129.976,12,125.7,14,147.82,6,41.585,8,67.285,10,65.12,8,91.335,11,60.298,13,84.66,6,37.525,14,119.705,9,80.05,12,85.425,13,106.595,18,181.165,1164,5450.522
4032,1022,3474.512,15,88.32,6,29.32,3,16.33,4,119.15,9,104.44,9,130.935,3,17.975,7,43.735,4,20.05,4,37.17,3,33,9,55.775,7,43.63,10,66.39,4,25.975,5,34.275,16,103.03,1,6.5,6,44.66,9,151.43,9,79.93,12,116.755,6,91.87,13,86.015,1196,5021.172
4034,4730,16084.044,23,143.515,27,156.06,31,219.957,29,178.23,30,176.39,24,183.393,30,221.615,26,162.925,31,185.79,32,205.965,31,211.91,29,195.39,34,232.933,38,309.97,36,245.8,30,280.935,33,308.535,37,280.045,45,324.37,37,232.175,40,352.67,60,494.315,55,446.84,59,481.79,5577,22315.562
4035,3742,13500.515,19,117.185,30,273.67,24,177.745,17,110.16,26,165.955,22,125.565,26,165.795,26,182.419,21,134.355,33,222.83,31,215.855,40,287.28,26,173.555,30,197.99,31,223.095,24,188.66,39,276.205,32,339.08,53,378.805,34,235.73,32,233.805,44,408.825,51,398.505,54,420.185,4507,19153.769
4036,933,3043.856,9,53.51,7,41.1,11,86.01,3,14.805,6,33.98,4,26.34,4,24.96,6,38.975,13,76.91,7,42.7,7,132.06,12,86.145,4,20.515,6,37.18,10,74.305,10,68.41,13,84.45,11,69.925,6,38.835,12,78.96,7,45.29,8,52.45,7,49.065,6,45.585,1122,4366.321
4037,1193,4516.45,4,24.885,8,58.277,10,65.38,10,63.91,8,58.295,8,56.47,7,53.95,11,103.51,11,75.215,8,80.085,9,66.715,12,75.755,11,82.95,8,53.09,7,48.815,2,18.738,12,87.135,3,19.455,9,63.59,7,51.98,15,119.575,13,95.185,12,88.475,13,101.605,1411,6129.49
4051,1925,7299.538,22,119.72,10,157.97,16,126.1,12,91.015,23,154.08,12,89.26,22,179.635,26,167.68,20,118.13,17,133.77,19,136.245,12,132.884,17,122.035,22,150.68,27,179.247,15,100.815,29,209.944,27,250.19,29,204.095,25,214.035,27,259.11,24,255.82,26,193.665,27,306.43,2431,11352.093
4053,4286,14618.669,25,156.715,21,130.425,21,110.92,36,211.045,19,117.15,32,200.153,16,100.071,27,277.045,17,109.097,33,255.935,37,268.395,31,237.445,24,156.38,34,229.94,34,330.591,28,202.34,47,305.87,30,224.105,30,202.19,35,226.435,34,225.975,47,316.735,54,441.99,60,443.89,5058,20099.506
4054,1599,5082.483,5,23.33,11,62.705,10,57.26,8,48.34,8,42.68,8,44.27,12,66.67,7,35.63,11,96.805,8,35.27,9,50.17,7,56.145,13,80.705,16,103.475,9,58.965,9,57.755,12,77.62,13,87.995,18,113.865,10,57.795,13,81.27,11,71.755,16,93.865,12,71.433,1855,6658.256
4055,2833,9693.606,27,175.525,13,76.925,20,116.595,27,242.135,15,90.915,21,144.015,22,171.958,14,87.42,21,134.856,23,127.24,22,144.195,26,183.035,20,158.235,17,190.82,26,195.105,17,105.96,28,200.327,20,132.315,39,250.31,16,105.535,29,209.265,34,332.87,38,255.87,26,180.04,3394,13705.072
4059,615,2292.691,6,64.045,4,18.5,6,68.255,2,11.355,3,15.925,2,12.98,3,26.825,6,62.05,6,35.96,4,21.69,4,26.34,2,20.53,9,78.255,3,24.485,4,30.245,3,19.47,5,39.605,5,49.21,3,16.825,3,14.66,8,83.13,6,66.86,10,70.76,11,121.245,733,3291.896
4060,1026,3816.25,9,41.32,11,66.705,20,131.405,4,22.52,8,43.72,9,56.48,9,55.1,14,107.495,9,41.185,14,93.93,13,98.698,8,55.625,6,32.38,7,49.19,17,154.215,10,59.285,20,348.255,4,26.955,14,84.705,9,67.92,15,126.975,13,101.845,14,108.77,24,312.665,1307,6103.593
4061,2017,7104.254,13,76.93,11,63.815,14,86.955,13,87.28,10,61.055,7,55.7,11,78.01,11,89.89,11,78,10,55.91,10,65.255,14,101.68,11,78.64,14,88.48,15,96.255,17,119.72,28,200.105,11,169.225,13,81.015,16,104.41,17,132.83,24,176.765,24,194.465,25,196.51,2367,9643.154
4062,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5
4063,1,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.25
4064,607,2440.364,9,86.575,7,59.385,7,58.15,6,31.95,11,114.052,7,76.565,6,40.53,5,36.74,7,65.443,7,56.42,7,108.095,6,31.77,3,25.306,12,92.025,2,21.996,7,45.45,14,189.485,9,111.83,7,91.129,9,127.87,8,48.59,15,107.955,14,168.97,11,212.47,803,4449.115
4065,768,2916.814,6,35.06,9,54.715,11,58.875,9,64.403,9,61.28,4,28.56,6,42.175,10,62.2,7,50.795,7,73.755,8,65.725,9,59.95,12,73.12,7,48.995,12,83.95,5,28.25,13,81.375,7,38.455,9,69.26,10,68.625,10,80.86,7,54.03,14,119.785,11,145.81,980,4466.822
4066,684,2958.663,5,20.94,4,22.355,7,33.275,7,35.49,8,42.705,8,58.028,4,20.58,8,61.08,5,51.28,8,108.42,11,70.985,8,50.11,7,142.42,8,47.245,15,99.13,9,87.985,8,171.105,10,89.515,7,43.58,6,59.435,5,63.78,10,122.765,15,183.05,10,78.48,877,4722.401
4067,382,1555.537,3,78.445,1,6.6,1,6.48,3,23.955,4,78.955,10,59.015,1,7.32,4,20.15,4,27.27,1,6.6,4,25.605,5,54.715,4,29.03,6,45.975,12,73.915,6,36.74,5,34.55,6,38.25,3,34.14,6,56.35,3,24.875,4,55.17,6,54.97,12,144.399,496,2579.011
4068,1310,4972.251,11,66.855,5,39.305,19,162.615,10,75.688,17,137.105,13,79.87,13,85.555,8,58.044,11,97.265,15,101.75,37,241.679,9,62.333,16,102.725,17,154.81,11,78.277,13,82.28,12,156.685,14,106.85,22,167.715,22,201.915,18,166.14,14,98.875,29,315.59,26,246.525,1692,8058.702
4069,4030,15764.933,24,152.885,32,205.32,31,193.463,27,170.675,26,207.113,35,322.813,32,204.958,31,195.8,32,231.133,26,277.61,50,434.96,40,330.395,39,286.37,39,295.27,32,246.1,41,401.376,43,351.445,31,255.52,42,347.835,40,342.725,36,256.455,52,435.535,59,485.65,38,315.285,4908,22711.624
4070,1676,5910.617,6,33.12,9,71.815,12,85.965,17,120.63,14,89.315,8,44.855,13,94.041,11,75.835,9,62.54,16,111.025,18,117.9,23,189.32,11,86.62,9,86.545,15,114.315,23,176.9,18,129.72,15,144.287,18,134.5,13,101.27,14,112.62,26,209.32,21,159.03,35,287.905,2050,8750.01
4073,1356,5392.153,5,116.58,8,45.25,3,29.4,7,46.595,11,68.345,9,70.145,7,73.95,5,63.5,4,22.375,5,32.47,11,98.045,6,85.42,13,88.62,14,98.145,11,71.855,9,56.59,15,148.56,10,120.57,10,72.375,12,99.145,12,79.67,7,54.6,16,99.715,11,75.235,1577,7209.308
4074,3555,12512.373,20,114.81,11,56.525,18,103.41,16,195.535,14,115.715,19,108.59,15,128.355,22,159.26,25,184.865,28,177.195,20,119.755,25,283.285,20,122.665,21,152.38,23,171.845,15,144.74,26,242.13,22,155.995,27,218.23,29,210.24,25,161.875,32,219.34,33,296.1,38,326.805,4099,16682.018
4075,2142,7338.54,19,110.105,11,71.67,22,133.335,11,72.915,16,117.588,13,100.525,25,165.951,15,98.247,13,103.665,20,122.355,27,175.21,17,140.48,18,140.66,21,128.555,18,130.438,19,142.17,17,129.32,20,170.585,30,240.495,31,235.25,20,280.765,23,252.26,19,144.21,27,242.75,2614,10988.044
4076,627,3898.631,5,158.56,2,12.61,2,7.975,5,95.905,1,32.4,8,126.25,3,15.07,6,58.095,1,7.7,4,22.655,2,13.08,3,46.525,2,46.155,3,19.475,5,85.485,4,43.745,7,151.925,5,106.86,5,201.345,7,94.24,4,211.92,8,119.19,14,235.11,7,232.255,740,6043.161
4077,3095,9866.31,11,59.85,16,97.295,10,78.51,13,80.265,14,79.125,13,82.38,21,116.157,14,168.09,9,144.935,18,103.94,23,147.945,21,157.99,16,92.525,23,145.68,27,192.315,22,147.61,21,135.93,20,125.985,35,352.12,19,121.225,28,239.835,45,411.68,40,266.145,27,214.985,3601,13628.827
4078,3222,10364.828,10,68.565,11,56.605,17,99.02,13,70.755,17,96.995,15,90.31,22,133.075,19,113.845,25,175.62,20,117.425,19,130.355,23,137.46,23,147.4,25,160.73,27,222.52,28,190.165,27,181.92,20,124.185,29,200.09,28,190.6,28,183.375,40,264.035,42,287.86,47,358.03,3797,14165.768
4101,878,3693.791,3,17.82,3,13.63,5,27.26,4,24.89,4,24.64,3,75.17,4,28.315,11,88.595,10,62.105,7,40.895,5,27.31,11,167.26,3,14.44,7,53.23,8,51.35,5,28.64,8,210.705,5,41.21,5,45.54,10,108.475,8,46.09,11,95.475,13,172.86,12,370.575,1043,5530.271
4102,415,1614.727,2,19.22,5,72.47,5,29.185,3,14.28,0,0,2,12.8,4,35.355,7,55.44,3,52.49,4,43.48,3,23.815,2,12,4,62.985,6,113.375,6,45.29,3,25.74,4,40.58,3,15.255,3,31.645,3,15.75,3,15.965,6,40.62,5,50.675,1,5.94,502,2449.082
4103,944,3020.782,5,28.05,1,5.4,7,65.835,6,35.83,5,30.67,9,171.575,5,32.14,9,50.213,4,25.63,6,33.314,8,50.52,6,56.855,6,42.249,5,37.115,4,26.59,7,55.792,7,40.095,8,64.557,9,50.36,8,48.225,12,86.87,10,67.215,8,60.705,12,84.495,1111,4271.082
4104,422,1652.23,3,12.38,7,48.255,2,12.59,3,19.525,1,3.575,3,14.22,3,21.495,4,37.47,5,31.385,8,60.194,6,40.82,13,59.145,2,40.41,7,55.195,5,37.495,2,22.47,2,104.15,3,19.815,4,26.1,3,19.44,2,19.755,4,25.655,5,35.455,9,106.1,528,2525.324
4105,1081,3931.905,7,57.405,6,22.54,4,37.795,4,46.785,8,49.85,11,105.355,4,20.335,5,51.18,5,30.245,4,25.495,8,53.115,5,49.775,12,82.884,10,57.855,10,88.61,11,92.315,12,124.053,4,35.12,8,61.005,4,23.62,14,99.985,13,113.64,15,166.805,15,102.685,1280,5530.357
4106,198,1345.685,3,70.26,2,39.5,4,73.94,1,5.5,5,32.775,3,19.6,1,10.4,2,13.11,2,118.68,3,156.76,4,78.765,3,107.64,5,161.355,3,54.06,0,0,3,98.6,3,91.78,3,53.05,0,0,2,29.1,5,56.035,1,12.705,5,76.895,10,358.575,271,3064.77
4107,674,2585.943,7,44.96,13,166.425,7,36.185,7,99.915,4,24.5,13,127.99,10,125.115,6,27.58,5,30.16,5,74.01,7,43.98,11,86.065,9,60.175,8,58.07,9,64.215,5,35.05,9,171.1,7,80.86,6,53.055,11,123.795,8,84.415,12,274.165,13,143.83,9,76.94,875,4698.498
4108,752,3464.132,3,18.96,5,35.15,5,31.23,4,25.52,2,9.005,5,57.1,7,88.61,4,58.52,2,12.1,5,53.594,5,161.72,4,74.12,6,39.505,3,43.9,4,30.215,6,40.84,10,146.065,7,104.125,2,8.325,3,44.52,7,120.96,9,105.22,18,201.855,9,125.495,887,5100.786
4109,5390,17216.285,14,77.215,14,106.54,18,100.69,15,104.196,23,145.515,14,92.145,19,126.375,21,159.355,19,135.565,22,148.8,35,241.83,33,246.645,22,151.47,29,207.22,25,200.885,43,326.92,20,146.339,31,229.65,26,211.14,34,243.375,25,219.09,34,255.01,42,347.235,34,255.5,6002,21694.99
4110,1368,6229.7,12,127.22,12,67.085,12,99.075,18,132.49,12,84.19,19,333.4,17,155.535,17,182.85,17,129.799,18,121.875,22,213.17,26,263.205,21,195.05,37,271.945,31,306.25,26,169.49,30,344.85,26,228.59,38,580.685,41,474.975,32,345.14,45,364.955,38,332.15,55,502.945,1990,12256.619
4111,118,407.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.58,0,0,0,0,0,0,0,0,0,0,1,12.81,0,0,0,0,0,0,0,0,0,0,1,6.6,0,0,3,19.6,1,5.7,0,0,126,464.764
4112,1190,3904.938,7,32.73,6,41.89,5,34.17,2,12.495,4,26.22,9,61.175,5,29.35,9,78.615,8,55.845,8,47.42,7,39.46,8,47.25,6,38.72,8,55.1,12,86.36,17,125.81,8,56.405,2,17.415,5,33.03,11,67.715,9,70.015,7,59.26,16,147.655,10,78.24,1379,5247.283
4113,3541,11227.999,11,55.915,13,75.955,23,131.11,6,35.03,8,139.88,8,103.61,12,151.844,16,98.73,12,93.169,12,77.455,14,81.015,17,112.785,21,206.24,19,137.46,21,139.82,17,118.5,19,235.305,16,207.01,19,123.62,23,158.47,24,262.41,22,159.15,48,434.36,32,273.295,3974,14840.137
4114,2248,6972.17,12,61.795,4,16.08,10,59.92,12,59.365,9,87.25,14,269.84,5,29.45,10,106.255,11,95.075,10,76.1,16,111.29,6,38.675,8,49.925,16,91.66,21,159.275,5,43.195,9,60.77,11,76.655,15,101.64,17,288.07,21,207.645,9,68.565,17,129.11,15,129.81,2531,9389.585
4115,2902,9727.172,6,33.915,17,97.185,13,84.86,8,55.18,11,61.39,16,97.11,15,96.415,13,92.04,15,89.555,11,70.735,13,79.865,14,99.05,20,143.55,24,170.59,15,103.09,19,126.61,22,186.475,24,160.21,24,174.9,23,146.165,14,93.18,25,185.92,35,239.235,41,285.7,3340,12700.097
4116,3724,11928.622,15,80.09,19,111.995,15,87.675,11,72.03,9,59.37,13,95.123,10,69.275,19,121.99,12,72.275,11,61.4,17,123.94,23,149.375,25,163.475,22,148.835,26,175.16,17,124.875,25,171.565,17,126.54,27,193.075,22,134.245,30,215.435,27,180.675,31,239.945,44,343.115,4211,15250.1
4117,187,826.7,4,57.2,1,6.48,4,20.38,3,17.28,1,32.4,2,13.75,4,23.965,6,82.84,4,30.48,3,118.885,4,25.785,2,68.035,1,6.6,7,44.43,2,12.17,2,12.65,6,33.075,1,39.68,6,131.165,2,39.06,7,57.055,6,45.99,6,68.215,7,53.535,278,1867.805
4118,4232,13787.397,21,120.37,29,310.45,26,158.845,19,122.245,16,99.61,21,129.3,28,201.95,31,208.615,33,213.395,40,256.635,34,223.99,24,148.075,33,223.825,35,221.83,33,210.74,38,351.225,33,213.85,29,229,42,303.845,34,225.54,48,314.175,41,313.485,48,381.185,48,377.28,5016,19346.857
4119,952,3643.251,3,23.745,6,30.075,3,15.91,6,47.27,8,57.06,8,59.46,9,80.62,6,38.63,9,84.225,9,162.16,11,131.09,8,113.205,8,52.755,10,145.33,8,68.805,9,60.81,9,163.22,4,50.925,8,67.715,10,80.675,8,71.325,12,132.165,8,54.12,13,200.315,1145,5634.861
4120,468,1612.503,2,12.42,2,14.55,2,10.215,2,21.735,5,31.045,2,45.21,3,20.91,6,131.16,5,30.205,5,32.62,0,0,5,33.1,4,24.355,7,45.265,6,41.965,3,17.73,1,6.6,2,12.925,3,17.82,8,51.775,3,22.155,6,44.9,8,58.215,5,34.08,563,2373.458
4121,2259,7808.575,19,117.14,15,97.765,6,47.82,12,79.41,19,147.645,15,98.015,16,111.365,14,90.257,10,80.98,21,157.54,16,104.319,17,128.935,16,107.685,23,146.595,20,126.21,22,141.993,25,184.94,24,161.2,21,165.88,31,199.69,26,194.51,31,222.965,30,291.11,28,214.705,2736,11227.249
4122,4373,14620.898,29,163.835,20,118.455,23,142.61,15,91.1,15,126.156,28,184.825,31,223.515,18,115.675,23,141.905,24,161.395,19,214.495,29,208.295,31,206.625,29,183.445,37,239.675,23,272.418,18,140.493,25,196.645,29,187.755,31,210.83,43,314.82,53,417.905,50,329.475,51,400.79,5067,19614.035
4123,2701,8845.056,8,42.77,30,199.54,15,97.345,21,125.402,24,143.915,12,71.59,20,134.224,19,123.529,29,213.425,38,282.205,47,324.766,39,303.925,35,240.851,32,209.54,24,161.595,39,287.62,39,363.8,33,218.925,34,247.225,36,271.205,36,260.14,37,276.44,49,357.355,35,269.12,3432,14071.508
4124,3299,11587.527,28,190.22,27,192.696,23,171.865,25,155.96,27,176.17,16,127.56,26,220.52,39,260.435,32,235.855,39,234.41,50,363.65,30,253.735,30,212.71,40,282.5,26,190.615,50,410.975,42,300.559,34,248.565,46,412.585,48,395.075,33,262.71,39,310.39,41,343.2,44,382.945,4134,17923.432
4125,1344,4530.376,5,99.705,6,36.68,9,61.66,10,57.78,8,77.36,7,38.495,7,42.31,6,42.2,11,73.945,19,114.44,20,128.035,7,46.18,20,154.4,13,94.255,16,123.62,17,125.62,14,86.55,22,137.235,13,91.13,12,88.65,17,117.37,13,108.645,9,73.25,14,95.295,1639,6645.186
4127,3117,10424.759,26,214.95,19,136.815,26,246.05,15,125.79,12,76.76,13,146.045,16,128.815,12,81.265,17,193.125,17,134.228,28,491.68,16,102.525,12,130.615,25,191.855,19,134.705,14,89.69,15,97.965,28,183.785,33,260.22,28,344.005,30,229.84,37,371.92,29,231.115,32,426.63,3636,15195.152
4128,2351,7773.971,13,80.87,13,86.085,17,95.12,12,69.16,12,73.115,14,85.18,9,61.24,11,76.454,21,134.299,14,86.045,23,134.48,16,106.28,12,77.685,23,172.645,22,171.33,24,171.66,23,154.82,17,140.255,28,178.525,24,156.775,17,136.71,24,158.51,22,162.925,28,217.29,2790,10761.429
4129,890,3407.355,2,9.26,9,48.32,7,34.965,9,57.545,5,37.03,6,39.205,4,69.54,3,26.28,4,30.57,3,19.8,8,58.135,2,19.5,4,31.3,5,29.915,13,107.76,11,82.835,9,68.025,7,90.885,16,315.985,7,46.95,7,49.375,8,57.63,9,60.725,10,114.8,1058,4913.69
4130,1332,5037.8,9,56.715,4,25.68,10,59.405,9,76.355,9,62.885,12,91.56,10,85.6,8,36.815,8,63.905,12,73.005,13,100.84,4,43.02,12,90.675,12,110.315,7,53.135,12,88.155,12,91.475,10,101.58,9,64.11,8,54.905,10,115.09,17,139.67,14,133.42,13,162.415,1576,7018.53
4131,1029,3404.173,6,35.355,4,21.18,6,35.315,2,10.725,5,34.8,11,158.58,11,96.08,7,42.475,7,34.31,8,42.58,10,61.08,3,18.7,8,81.05,6,38.995,11,63.925,7,41.865,7,46.155,4,27.415,8,87.175,13,90.89,13,80.25,13,74.11,15,105.77,10,78.525,1224,4811.478
4132,2568,8009.567,12,74.65,10,56.04,7,46.28,16,94.47,16,101.78,11,64.78,6,44.235,18,110.14,18,140.985,23,138.54,17,106.765,15,101.665,14,81.235,18,114.09,22,332.96,22,156.16,32,216.53,24,194.07,20,125.74,39,238.185,15,96.375,28,183.755,31,210.84,22,181.335,3024,11221.172
4133,2092,6621.723,15,89.225,13,78.505,13,86.675,13,73.525,19,129.825,12,83.355,19,116.12,26,171.785,17,113.975,18,111.905,24,157.515,21,325.385,30,183.63,31,194.885,25,169.985,24,155.435,25,179.855,29,203.585,26,204.825,36,250.415,24,190.4,29,190.61,31,236.33,25,363,2637,10682.473
4151,942,3812.564,6,52.79,8,60.285,9,58.04,9,78.633,16,119.506,7,46.836,12,160.42,7,44.25,3,19.8,7,53.94,9,123.625,6,84.52,6,38.16,11,84.17,8,60.033,9,71.705,9,53.475,11,81.6,18,137.76,23,170.46,8,64.02,14,203.715,10,111.21,17,154.89,1185,5946.407
4152,4581,15488.979,35,240.925,35,328.46,47,286.738,18,116.465,36,249.763,28,285.556,37,244.169,31,247.536,29,187.17,31,184.015,32,201.89,40,312.275,42,262.198,44,287.22,32,323.885,50,322.945,30,222.03,28,199.02,42,299.065,29,211.65,44,310.72,40,338.54,60,462.645,53,402.55,5474,22016.409
4153,568,2022.453,3,19.44,7,41.97,5,33.34,2,11.13,2,14.805,5,29.855,3,45.735,3,29.74,2,13.2,2,8.8,4,26.265,4,21.955,5,40.445,11,81.536,5,36.555,1,6.27,2,19.2,5,34.941,10,77.115,6,51.73,5,31.835,5,36.235,9,66.385,6,79.14,680,2880.075
4154,1401,5287.962,12,85.47,7,41.31,9,59.41,11,73.735,7,42.055,12,75.635,9,72.175,13,81.526,8,48.94,11,81.51,13,96.77,15,133.935,15,114.215,14,105.8,15,130.435,12,90,12,84.36,13,90.62,16,123.825,16,122.03,14,161.955,14,135.985,22,292.265,17,241.97,1708,7873.893
4155,216,1075.79,2,13.035,1,3.6,1,59,0,0,2,13.415,1,16.5,1,31.9,2,23.22,3,36.969,1,6.48,1,9.315,6,105.495,1,99.9,5,32.195,5,69.645,2,21.75,1,9.6,3,31.155,4,72.65,2,33.045,1,9.9,3,31.16,4,47.4,0,0,268,1853.119
4156,518,2091.704,5,30.59,3,18.32,1,9.9,3,24.08,3,19.17,11,98.33,5,38.38,5,36.98,6,41.69,4,32.17,4,46,7,65.79,3,18.04,2,13.2,4,26.205,1,12,2,16.835,4,24.33,6,38.4,4,36.375,4,49.21,2,13.23,6,44.585,7,63.8,620,2909.314
4157,2924,9926.859,20,218.39,15,114.195,22,163.71,19,111.485,20,112.285,17,125.135,18,127.7,12,66.44,24,157.225,24,168.25,15,105.445,17,220.42,16,112.55,18,183.205,23,234.84,17,141.865,26,268.475,24,148.09,25,165.565,15,81.64,27,195.92,28,201.38,35,268.185,24,225.39,3425,13844.644
4158,414,1186.857,2,8.925,5,28.87,3,17.755,1,5.5,2,11.7,2,11.45,3,14.36,4,24.88,1,5.76,2,10.524,6,35.69,5,42,2,12.815,1,6.615,2,13.75,4,21.735,2,13.1,1,6.6,4,26.07,4,23.37,5,23.455,2,11.01,6,34.33,3,29.055,486,1626.176
4159,2342,7074.847,6,42.27,18,100.32,14,88.525,10,62.275,9,79.965,10,81.3,21,122.1,13,78.03,12,75.3,15,91.382,15,92.68,14,91.935,13,74.6,16,97.62,16,99.845,12,76.89,16,108.84,19,127.7,22,140.24,7,45.27,20,120.045,20,139.165,25,281.455,12,91.14,2697,9483.739
4160,2891,9139.765,18,103.36,15,89.791,21,136.735,18,106.575,16,99.795,17,99.69,24,153.549,12,98.165,22,145.305,17,125.97,22,164.31,14,109.235,19,127.495,15,93.62,28,192.185,17,112.33,21,124.785,16,115.4,35,231.15,14,95.22,30,208.7,32,234.95,30,215.25,17,110.005,3381,12433.335
4161,2549,7592.708,9,57.655,14,81.41,14,97.1,14,81.92,9,52.73,14,83.65,13,76.375,10,57.765,7,45.605,18,118.395,17,105.46,17,102.55,11,70.38,17,114.63,16,103.045,16,117.24,13,174.705,20,130.4,20,123.785,27,163.685,15,96.945,23,147.595,27,236.32,25,158.595,2935,10190.648
4163,1955,6622.567,14,77.425,12,91.975,12,69.71,14,101.855,8,63.22,11,86.943,10,108.135,9,56.675,3,17.07,18,119.315,15,138.363,12,71.46,10,69.82,13,85.18,11,89.825,12,136.145,17,151.77,24,224.945,12,134.21,19,124.709,17,108.68,13,89.27,23,162.205,24,352.415,2288,9353.887
4164,2279,8045.445,12,78.055,12,81.555,27,158.615,27,169.8,14,94.44,19,182.13,25,167.13,28,243.703,26,177.605,36,239.19,38,239.883,19,146.675,18,143.055,25,183.135,27,171.93,19,132.485,38,270.57,22,176.62,25,166.62,15,104.15,21,159.005,29,211.635,32,258.51,34,308.585,2867,12310.526
